,Unnamed: 0,word,word_occurrences,freqs
13482,13482,lathi,9565,9.126074144890049e-06
13483,13483,zlote,491,4.6846862573350904e-07
13484,13484,zimbi,190,1.8128113826754932e-07
13485,13485,ghazi,46730,4.458561890127674e-05
13486,13486,forbs,44970,4.290638309416681e-05
13487,13487,malky,2598,2.478781037995227e-06
13488,13488,tosed,464,4.4270762187443623e-07
13489,13489,ginga,5457,5.206585113294824e-06
13490,13490,ebook,77307,7.375947871604967e-05
13491,13491,flamm,37484,3.5763906246425365e-05
13492,13492,siens,10913,1.041221611533561e-05
13493,13493,semee,2777,2.6495669524683393e-06
13494,13494,daiko,4891,4.666558143508336e-06
13495,13495,spate,196698,0.00018767177544710745
13496,13496,pechs,358,3.415718289462245e-07
13497,13497,wowse,0,0.0
13498,13498,khadi,20213,1.9285450777905128e-05
13499,13499,seans,2126,2.0284405260884728e-06
13500,13500,powns,0,0.0
13501,13501,birch,1686082,0.0016087098114338217
13502,13502,mixen,3956,3.774464120981185e-06
13503,13503,filum,34499,3.291588415311676e-05
13504,13504,vygie,0,0.0
13505,13505,wring,344021,0.0003282343077260031
13506,13506,molly,2116685,0.0020195529797570927
13507,13507,lefte,20745,1.9793037965054266e-05
13508,13508,schwa,41963,4.0037370553269326e-05
13509,13509,gnash,40997,3.911569908186695e-05
13510,13510,pujas,6775,6.464103746119193e-06
13511,13511,villi,309559,0.0002953537256892858
13512,13512,cobot,337,3.2153549261139014e-07
13513,13513,forth,26454693,0.025240720313466154
13514,13514,gooky,647,6.173099813637075e-07
13515,13515,goray,6005,5.729438080508598e-06
13516,13516,urges,1346358,0.0012845753197664271
13517,13517,chops,602143,0.0005745114128412471
13518,13518,frees,416709,0.0003975867465596432
13519,13519,gilds,150247,0.0001433523535857078
13520,13520,block,16785709,0.016015433863936036
13521,13521,pouks,0,0.0
13522,13522,pokal,2087,1.9912301871809233e-06
13523,13523,lulls,93092,8.882012486106685e-05
13524,13524,cupro,17599,1.6791403959845266e-05
13525,13525,kopje,24277,2.3162958914322607e-05
13526,13526,incur,949276,0.0009057149147898219
13527,13527,chibs,255,2.43298369780132e-07
13528,13528,goers,147818,0.0001410348173496453
13529,13529,nulla,240707,0.00022966125762614208
13530,13530,harks,63857,6.092668234921525e-05
13531,13531,gobbi,16752,1.5983271727673612e-05
13532,13532,redif,3323,3.170511697174034e-06
13533,13533,lobes,1989179,0.0018978980701995025
13534,13534,hilts,61978,5.913390730287459e-05
13535,13535,cagot,4009,3.8250320174452905e-06
13536,13536,games,10462691,0.009982571230640232
13537,13537,beast,4318256,0.004120096647424603
13538,13538,snare,755483,0.0007208148325356998
13539,13539,malax,738,7.041341054813232e-07
13540,13540,juked,1668,1.591457571738275e-06
13541,13541,mucor,47179,4.5014014854340576e-05
13542,13542,narre,2331,2.2240333331666185e-06
13543,13543,reins,1418968,0.0013538533379222522
13544,13544,dioch,335,3.1962727010331066e-07
13545,13545,khaph,0,0.0
13546,13546,knife,7265609,0.006932199314352372
13547,13547,scind,1735,1.6553830257589373e-06
13548,13548,porer,1356,1.2937748604778783e-06
13549,13549,rates,26442292,0.025228888379804807
13550,13550,pills,1598145,0.0015248081300873295
13551,13551,razee,5345,5.099724652842375e-06
13552,13552,lezza,303,2.890957099740392e-07
13553,13553,sperm,2101346,0.0020049178672313776
13554,13554,najib,20286,1.935510089945003e-05
13555,13555,yaups,0,0.0
13556,13556,baisa,1841,1.756518818687149e-06
13557,13557,xenic,512,4.885049620683434e-07
13558,13558,bomas,4381,4.179961403948072e-06
13559,13559,torsi,4610,4.39845288112317e-06
13560,13560,wears,2119867,0.0020225889617674474
13561,13561,skrik,598,5.705585299157605e-07
13562,13562,yolks,446380,0.00042589618157825616
13563,13563,petar,31224,2.9791169796136634e-05
13564,13564,clays,819202,0.0007816098475318576
13565,13565,penie,2715,2.5904120547178758e-06
13566,13566,kapok,48041,4.5836458755322826e-05
13567,13567,divan,313552,0.00029916349192666647
13568,13568,steep,4186064,0.003993970772530582
13569,13569,gibus,3692,3.5225787499146955e-06
13570,13570,ranas,10474,9.993361274812167e-06
13571,13571,airts,4425,4.2219422991258195e-06
13572,13572,yealm,984,9.388454739750976e-07
13573,13573,snary,866,8.26260345998409e-07
13574,13574,orful,8766,8.363739252912302e-06
13575,13575,furan,61414,5.859578855559618e-05
13576,13576,thiol,146996,0.00014025053789882462
13577,13577,demon,2020808,0.0019280756550535253
13578,13578,sista,19612,1.871202991422725e-05
13579,13579,cavus,33648,3.2103935475928946e-05
13580,13580,stuck,5426595,0.005177575360615747
13581,13581,skite,2195,2.0942742026172145e-06
13582,13582,larnt,6134,5.852518432279724e-06
13583,13583,whack,241562,0.00023047702274834605
13584,13584,mewls,1120,1.0686046045245012e-06
13585,13585,libri,295892,0.0002823138871803248
13586,13586,hoyle,166132,0.00015850841085612898
13587,13587,inspo,0,0.0
13588,13588,tangs,22358,2.1332019417820357e-05
13589,13589,audad,0,0.0
13590,13590,broom,1051783,0.001003517997107673
13591,13591,feods,221,2.1085858714278107e-07
13592,13592,cruds,1815,1.731711926082116e-06
13593,13593,arcos,48185,4.597385077590455e-05
13594,13594,nirly,210,2.00363363348344e-07
13595,13595,yelps,51964,4.95794372049207e-05
13596,13596,plyer,1673,1.5962281280084737e-06
13597,13597,yokan,1524,1.4540655511565536e-06
13598,13598,spait,720,6.86960102908608e-07
13599,13599,lites,34896,3.329466632097053e-05
13600,13600,puppy,1074214,0.0010249196666470381
13601,13601,vigas,16885,1.6110168524460896e-05
13602,13602,pudic,27897,2.6616841653946438e-05
13603,13603,massa,370648,0.00035363942808731906
13604,13604,ligan,3343,3.1895939222548283e-06
13605,13605,dadla,0,0.0
13606,13606,ratus,20326,1.939326534961162e-05
13607,13607,peely,947,9.035433575756274e-07
13608,13608,hotte,9593,9.152789260003161e-06
13609,13609,regos,2842,2.711584183980922e-06
13610,13610,teach,13056842,0.01245767989441866
13611,13611,willy,1008967,0.0009626667696547075
13612,13612,gappy,5740,5.476598598188069e-06
13613,13613,pyets,156,1.4884135563019838e-07
13614,13614,nyssa,130185,0.00012421097360716267
13615,13615,croup,370622,0.00035361462119471403
13616,13616,whaup,6102,5.821986872150453e-06
13617,13617,aitch,8777,8.37423447670674e-06
13618,13618,optic,2490865,0.0023765623287936802
13619,13619,dirks,83687,7.984670851682315e-05
13620,13620,oaked,4986,4.75719871264211e-06
13621,13621,leafs,59694,5.695471719864784e-05
13622,13622,offie,5069,4.836389946727408e-06
13623,13623,putts,54676,5.216698692587646e-05
13624,13624,hooka,7883,7.521259015595217e-06
13625,13625,quern,176275,0.000168185961305854
13626,13626,dints,9671,9.22720993781826e-06
13627,13627,elsin,2938,2.8031788643687364e-06
13628,13628,dooce,2712,2.5875497209557566e-06
13629,13629,rimus,2456,2.343297239921585e-06
13630,13630,vibex,2246,2.142933876573241e-06
13631,13631,audax,24992,2.3845148460961013e-05
13632,13632,vimen,1591,1.5179910051772156e-06
13633,13633,fones,19069,1.8193947503283674e-05
13634,13634,rithe,1298,1.2384364077435737e-06
13635,13635,pride,11565995,0.011035245993667285
13636,13636,dadis,220,2.0990447588874133e-07
13637,13637,guilt,6833828,0.006520232202971842
13638,13638,yages,0,0.0
13639,13639,tocos,1419,1.3538838694823816e-06
13640,13640,quims,317,3.0245326753059547e-07
13641,13641,snogs,0,0.0
13642,13642,fytte,4153,3.9624240380270124e-06
13643,13643,leave,45741152,0.043642147895942056
13644,13644,smoky,878189,0.0008378900080738993
13645,13645,corks,152356,0.0001453645742204776
13646,13646,peggy,1498291,0.001429536304926446
13647,13647,porns,163,1.5552013440847652e-07
13648,13648,gloom,2294728,0.002189425809760089
13649,13649,duros,15144,1.4449060831177721e-05
13650,13650,dyers,109137,0.00010412883993213437
13651,13651,haily,2226,2.1238516514924465e-06
13652,13652,dicky,157774,0.00015053394899486487
13653,13653,dorsa,15907,1.5177047718010037e-05
13654,13654,busby,149426,0.00014256902824614118
13655,13655,poyse,750,7.155834405298e-07
13656,13656,boofy,401,3.8259861286993306e-07
13657,13657,artel,29069,2.7735060043681007e-05
13658,13658,kaput,25076,2.3925293806300353e-05
13659,13659,swamy,15654,1.4935657570737985e-05
13660,13660,those,248699998,0.23728746697145917
13661,13661,mould,1382775,0.0013193211893047921
13662,13662,miler,31718,3.026250075563226e-05
13663,13663,kaiak,2618,2.4978632630760217e-06
13664,13664,balls,4075070,0.003888070147999696
13665,13665,moree,7938,7.5737351345674026e-06
13666,13666,hyper,444256,0.00042386964927467575
13667,13667,oozes,90358,8.621158469252221e-05
13668,13668,hipes,1457,1.3901400971358913e-06
13669,13669,pasta,1194462,0.001139649636722808
13670,13670,cwtch,0,0.0
13671,13671,riled,95101,9.073693437043268e-05
13672,13672,rompu,5709,5.447021149312837e-06
13673,13673,sclim,1002,9.560194765478128e-07
13674,13674,sodom,422899,0.00040349269522214914
13675,13675,adhoc,5439,5.18941111072211e-06
13676,13676,pittu,804,7.671054482479456e-07
13677,13677,breer,11650,1.1115396109562893e-05
13678,13678,heros,75991,7.250386830573337e-05
13679,13679,agave,167016,0.0001593518452047001
13680,13680,kolos,6620,6.3162165017430345e-06
13681,13681,waulk,0,0.0
13682,13682,reels,453165,0.00043236982643691575
13683,13683,yawls,8388,8.003085198885283e-06
13684,13684,mormo,3362,3.2077220360815834e-06
13685,13685,maids,1155118,0.0011021110835438687
13686,13686,bonum,208772,0.0001991917147283832
13687,13687,forts,1525281,0.0014552877676729783
13688,13688,viers,5900,5.629256398834427e-06
13689,13689,cryne,564,5.381187472784096e-07
13690,13690,frack,6105,5.8248492059125715e-06
13691,13691,deist,103798,9.903483994681623e-05
13692,13692,sowed,316249,0.0003017367299788116
13693,13693,matty,187900,0.00017927750463406588
13694,13694,harls,148,1.4120846559788053e-07
13695,13695,owche,234,2.232620334452976e-07
13696,13696,solos,312051,0.0002977313709343528
13697,13697,robed,388945,0.0003710968017024841
13698,13698,scuds,29157,2.7819021834036504e-05
13699,13699,lilac,590244,0.0005631584430294284
13700,13700,sprue,140602,0.0001341499505404946
13701,13701,clour,2240,2.1372092090490024e-06
13702,13702,ulvas,195,1.86051694537748e-07
13703,13703,wowee,2129,2.031302859850592e-06
13704,13704,hoxes,7146,6.818079021367934e-06
13705,13705,scows,43843,4.183109971086403e-05
13706,13706,scand,667684,0.0006370448185422652
13707,13707,glaum,4171,3.979598040599728e-06
13708,13708,tweep,384,3.6637872155125756e-07
13709,13709,jaxie,0,0.0
13710,13710,pahos,4801,4.58068813064476e-06
13711,13711,galls,242692,0.00023155516846541096
13712,13712,boree,3045,2.905268768550988e-06
13713,13713,blent,73886,7.049546411597973e-05
13714,13714,calid,2972,2.835618647006087e-06
13715,13715,clame,3944,3.763014785932708e-06
13716,13716,waver,289339,0.0002760615961326024
13717,13717,heist,69191,6.601591177826319e-05
13718,13718,sield,4159,3.968148705551251e-06
13719,13719,mulie,1649,1.5733294579115202e-06
13720,13720,canna,170872,0.0001630308982002773
13721,13721,ptype,6632,6.327665836791511e-06
13722,13722,older,23231660,0.022165588256024712
13723,13723,flare,894734,0.0008536757787719867
13724,13724,gayer,104765,9.995746552947266e-05
13725,13725,nkosi,16987,1.620748787237295e-05
13726,13726,lenes,3041,2.901452323534829e-06
13727,13727,potro,6184,5.900223994981711e-06
13728,13728,mmkay,0,0.0
13729,13729,koans,21515,2.052770363066486e-05
13730,13730,lured,605068,0.0005773021882593133
13731,13731,lurid,450115,0.00042945978711209456
13732,13732,droit,560930,0.0005351896257285076
13733,13733,barfi,1161,1.1077231659401304e-06
13734,13734,kales,36758,3.507122147599252e-05
13735,13735,omers,10169,9.702357342330047e-06
13736,13736,ganev,2141,2.042752194899069e-06
13737,13737,daych,0,0.0
13738,13738,troak,0,0.0
13739,13739,parvo,34796,3.319925519556656e-05
13740,13740,buena,449902,0.0004292565614149841
13741,13741,vinal,27690,2.6419340624360216e-05
13742,13742,ovist,2148,2.049430973677347e-06
13743,13743,matza,32890,3.138071914536683e-05
13744,13744,loggy,3044,2.904314657296948e-06
13745,13745,wuses,0,0.0
13746,13746,larfs,369,3.520670527406616e-07
13747,13747,mezze,4603,4.391774102344893e-06
13748,13748,targe,48659,4.642609951031938e-05
13749,13749,shere,55216,5.268220700305791e-05
13750,13750,ascus,59346,5.662268648224201e-05
13751,13751,kraut,117937,0.00011252501896768403
13752,13752,isles,1300059,0.0012404009228156416
13753,13753,stang,45403,4.331951326716601e-05
13754,13754,campi,48531,4.6303973269802296e-05
13755,13755,twoer,0,0.0
13756,13756,every,153410808,0.14637097840412874
13757,13757,stupa,108348,0.00010337604615269703
13758,13758,items,18752831,0.017892287102205185
13759,13759,puyas,321,3.062697125467544e-07
13760,13760,pooka,13620,1.2994995280021167e-05
13761,13761,zones,3976254,0.003793788690320506
13762,13762,kumys,2737,2.61140250230675e-06
13763,13763,yogis,75691,7.221763492952145e-05
13764,13764,shows,39900443,0.0380694617074709
13765,13765,bines,20517,1.9575500599133206e-05
13766,13766,laude,174034,0.00016604779798555093
13767,13767,jells,6068,5.7895470895131015e-06
13768,13768,meles,26470,2.525532489443174e-05
13769,13769,thoro,36584,3.49052061177896e-05
13770,13770,tards,2580,2.461607035422512e-06
13771,13771,colon,2690492,0.00256702869610387
13772,13772,recte,71398,6.812163531592887e-05
13773,13773,radif,5136,4.90031540074807e-06
13774,13774,oches,821,7.83325339566621e-07
13775,13775,gyved,3381,3.2258501499083384e-06
13776,13776,mebos,0,0.0
13777,13777,sumac,152254,0.00014526725487256555
13778,13778,bedim,6364,6.071964020708862e-06
13779,13779,foule,102805,9.808740747155479e-05
13780,13780,umble,20358,1.942379690974089e-05
13781,13781,twist,2563120,0.002445501637454321
13782,13782,forza,66856,6.378806200008041e-05
13783,13783,abeat,3125,2.9815976688741664e-06
13784,13784,conia,6789,6.4774613036757495e-06
13785,13785,basas,781,7.451608894050317e-07
13786,13786,pelas,5450,5.199906334516546e-06
13787,13787,phang,8701,8.301722021399719e-06
13788,13788,antra,19834,1.892384261262407e-05
13789,13789,cunts,23689,2.260194149694724e-05
13790,13790,truly,15151934,0.014456630749867272
13791,13791,yitie,0,0.0
13792,13792,rubus,95261,9.088959217107904e-05
13793,13793,bivia,908,8.663330186680779e-07
13794,13794,mooks,1540,1.4693313312211892e-06
13795,13795,wants,16796017,0.01602526884274268
13796,13796,honor,16145466,0.015404570812315877
13797,13797,kuias,0,0.0
13798,13798,pyran,13600,1.2975913054940372e-05
13799,13799,jaunt,138363,0.00013201369544269963
13800,13800,octic,2418,2.307041012268075e-06
13801,13801,clags,844,8.052698984095349e-07
13802,13802,tawts,0,0.0
13803,13803,mossy,373133,0.0003560103945536078
13804,13804,claps,144620,0.00013798356955922622
13805,13805,march,42740018,0.040778732171660774
13806,13806,timps,6512,6.213172486306743e-06
13807,13807,bowes,170619,0.00016278950805300525
13808,13808,lidos,1413,1.3481592019581431e-06
13809,13809,bantz,6406,6.1120366933785315e-06
13810,13810,minty,78171,7.458383083953999e-05
13811,13811,coses,19642,1.874065325184844e-05
13812,13812,wecht,10178,9.710944343616405e-06
13813,13813,lures,302660,0.0002887713121476657
13814,13814,wawes,2616,2.4959550405679422e-06
13815,13815,soppy,16180,1.5437520090362885e-05
13816,13816,beted,592,5.648338623915221e-07
13817,13817,perls,74529,7.110895765232728e-05
13818,13818,sabos,852,8.129027884418528e-07
13819,13819,cylix,3944,3.763014785932708e-06
13820,13820,wield,558731,0.0005330915350808742
13821,13821,ozzie,124646,0.0001189261513710366
13822,13822,rasas,8525,8.133798440688726e-06
13823,13823,growl,495073,0.0004723547208712129
13824,13824,derry,247787,0.00023641636530474339
13825,13825,foist,65829,6.28081897421816e-05
13826,13826,uprun,244,2.3280314598569493e-07
13827,13827,rebec,16309,1.556060044213401e-05
13828,13828,kydst,148,1.4120846559788053e-07
13829,13829,prang,38602,3.683060262844178e-05
13830,13830,finny,61159,5.835249018581605e-05
13831,13831,tilts,164882,0.0001573157717885793
13832,13832,mauby,1305,1.2451151865218519e-06
13833,13833,gawcy,0,0.0
13834,13834,poupe,2607,2.4873680392815846e-06
13835,13835,shogi,5208,4.969011411038931e-06
13836,13836,dazed,728780,0.0006953371997190769
13837,13837,cauda,137072,0.0001307819378137343
13838,13838,trass,13082,1.248168342534779e-05
13839,13839,julep,51449,4.908806990909024e-05
13840,13840,flogs,8194,7.817987615601574e-06
13841,13841,parse,284536,0.00027147899977944957
13842,13842,bravi,8096,7.72448471270568e-06
13843,13843,taigs,408,3.892773916482112e-07
13844,13844,amens,31137,2.9708162117035177e-05
13845,13845,bakes,91901,8.768377835750553e-05
13846,13846,rewet,3933,3.752519562138271e-06
13847,13847,repin,25944,2.475346237480684e-05
13848,13848,terne,20856,1.9898944314252676e-05
13849,13849,adeem,1898,1.8109031601674139e-06
13850,13850,sudan,1324471,0.0012636926867492595
13851,13851,massy,165038,0.0001574646131442095
13852,13852,gleam,1318430,0.0012579289006636055
13853,13853,prude,87169,8.316892390338952e-05
13854,13854,duffs,10619,1.0131707406647928e-05
13855,13855,topoi,52973,5.054213546024679e-05
13856,13856,adred,906,8.644247961599984e-07
13857,13857,amias,10684,1.019372463816051e-05
13858,13858,morah,5355,5.109265765382771e-06
13859,13859,perve,1000,9.541112540397333e-07
13860,13860,deink,235,2.2421614469933731e-07
13861,13861,melee,216439,0.00020650688571310582
13862,13862,jinni,16751,1.598231761641957e-05
13863,13863,jiggy,6100,5.820078649642373e-06
13864,13864,cided,27877,2.6597759428865645e-05
13865,13865,noust,0,0.0
13866,13866,noons,33825,3.227281316789398e-05
13867,13867,ramsh,0,0.0
13868,13868,messy,559436,0.0005337641835149723
13869,13869,gursh,0,0.0
13870,13870,nurtz,0,0.0
13871,13871,drows,2002,1.910130730587546e-06
13872,13872,moses,8039278,0.0076703656141540386
13873,13873,kames,65935,6.290932553510982e-05
13874,13874,feres,19697,1.8793129370820627e-05
13875,13875,cants,38253,3.649761780078192e-05
13876,13876,roots,11439756,0.010914799943068564
13877,13877,pubby,1476,1.4082682109626464e-06
13878,13878,shish,32184,3.0707116600014775e-05
13879,13879,chits,27506,2.6243784153616903e-05
13880,13880,podia,25342,2.417908739987492e-05
13881,13881,halls,2448837,0.0023364629410088985
13882,13882,wicks,185458,0.00017694756495170084
13883,13883,afret,706,6.736025453520517e-07
13884,13884,caked,178103,0.00016993007667823862
13885,13885,artsy,40108,3.826749417702562e-05
13886,13886,onmun,634,6.049065350611909e-07
13887,13887,nashi,15071,1.437941070963282e-05
13888,13888,visor,222901,0.0002126723526367106
13889,13889,ictus,55794,5.3233683307892877e-05
13890,13890,weros,0,0.0
13891,13891,unpin,10628,1.0140294407934285e-05
13892,13892,peghs,0,0.0
13893,13893,rueda,50535,4.821601222289792e-05
13894,13894,looby,16443,1.5688451350175333e-05
13895,13895,birdo,1085,1.0352107106331107e-06
13896,13896,fumet,8529,8.137614885704885e-06
13897,13897,toner,169177,0.00016141367962467995
13898,13898,chock,136152,0.00012990415546001777
13899,13899,drear,161107,0.0001537140018045793
13900,13900,betta,36112,3.445486560588285e-05
13901,13901,rykes,0,0.0
13902,13902,among,116426177,0.11108352574052195
13903,13903,sloop,652921,0.0006229592740988767
13904,13904,divos,6626,6.321941169267273e-06
13905,13905,shirs,836,7.97637008377217e-07
13906,13906,mings,20788,1.9834064748977976e-05
13907,13907,hooey,18491,1.764247119844871e-05
13908,13908,ronde,97247,9.278445712160195e-05
13909,13909,epode,32789,3.128435390870882e-05
13910,13910,pened,50030,4.773418603960785e-05
13911,13911,diebs,0,0.0
13912,13912,armor,2242805,0.002139885491116584
13913,13913,comfy,96308,9.188854665405863e-05
13914,13914,bylaw,66109,6.307534089331273e-05
13915,13915,slabs,924113,0.0008817066133044201
13916,13916,inned,2552,2.434891920309399e-06
13917,13917,mohel,16935,1.6157874087162884e-05
13918,13918,zamis,202,1.9273047331602611e-07
13919,13919,allis,175728,0.00016766406244989425
13920,13920,facer,23997,2.289580776319148e-05
13921,13921,setup,2177741,0.002077807196483743
13922,13922,yogas,20895,1.9936154653160226e-05
13923,13923,serfs,569191,0.0005430715387981298
13924,13924,hilly,559215,0.0005335533249278294
13925,13925,atoms,6666411,0.006360497759154272
13926,13926,teads,1990,1.8986813955390692e-06
13927,13927,bound,20245434,0.019316396422318655
13928,13928,proof,18336460,0.017495022845249408
13929,13929,libre,305128,0.00029112605872263575
13930,13930,flush,2080978,0.0019854845292090963
13931,13931,knell,254778,0.00024308655708173518
13932,13932,addax,6456,6.159742256080518e-06
13933,13933,kanal,21371,2.039031161008314e-05
13934,13934,doobs,271,2.5856414984476774e-07
13935,13935,tutty,6473,6.175962147399194e-06
13936,13936,nongs,0,0.0
13937,13937,barra,123184,0.0001175312407176305
13938,13938,naras,6436,6.140660030999724e-06
13939,13939,pesos,907681,0.0008660286571780391
13940,13940,chasm,679574,0.0006483892013527977
13941,13941,kappa,1130546,0.0010786666618096043
13942,13942,belie,186825,0.00017825183503597316
13943,13943,trill,231056,0.00022045312991340462
13944,13944,hauld,4061,3.874645802655357e-06
13945,13945,ngaio,7305,6.969782710760252e-06
13946,13946,frail,1472803,0.0014052179172834812
13947,13947,pukey,2971,2.8346645357520475e-06
13948,13948,groma,2841,2.7106300727268823e-06
13949,13949,swill,77914,7.433862424725178e-05
13950,13950,fakes,117185,0.00011180752730464615
13951,13951,rodeo,403718,0.00038519188725841307
13952,13952,amnio,9216,8.793089317230182e-06
13953,13953,smock,233731,0.0002230053775179609
13954,13954,scoup,319,3.043614900386749e-07
13955,13955,webby,13756,1.312475441057057e-05
13956,13956,polka,285126,0.000272041925419333
13957,13957,murth,487,4.6465218071735013e-07
13958,13958,press,74970121,0.07152983616282055
13959,13959,seeld,532,5.075871871491381e-07
13960,13960,dikey,624,5.953654225207935e-07
13961,13961,pests,893968,0.0008529449295513923
13962,13962,keels,114502,0.00010924764681005755
13963,13963,dured,4668,4.4537913338574746e-06
13964,13964,jiver,1326,1.2651515228566862e-06
13965,13965,place,151755345,0.14479148252518237
13966,13966,miraa,1301,1.241298741505693e-06
13967,13967,skody,0,0.0
13968,13968,shoed,11590,1.1058149434320508e-05
13969,13969,manat,11290,1.077191605810859e-05
13970,13970,ahuru,0,0.0
13971,13971,sylva,91249,8.706169781987163e-05
13972,13972,satem,4178,3.9862768193780055e-06
13973,13973,loots,34026,3.2464589529955966e-05
13974,13974,feyer,4326,4.127485284975886e-06
13975,13975,buffs,143877,0.0001372746648974747
13976,13976,geese,1096168,0.0010458662251182263
13977,13977,reddy,235061,0.00022427434548583374
13978,13978,kempt,22072,2.1059143599164992e-05
13979,13979,dubbo,4039,3.853655355066483e-06
13980,13980,vowed,977143,0.0009323031331061471
13981,13981,sines,198877,0.00018975078386966005
13982,13982,combo,290968,0.0002776158433654331
13983,13983,bluds,0,0.0
13984,13984,dovie,17035,1.6253285212566856e-05
13985,13985,momos,3696,3.5263951949308544e-06
13986,13986,ducti,5624,5.36592169271946e-06
13987,13987,coits,2137,2.03893574988291e-06
13988,13988,sulky,260789,0.000248821719829768
13989,13989,fancy,7237261,0.006905152168522854
13990,13990,stunt,460419,0.00043929094947372
13991,13991,coast,19308629,0.018422580228977962
13992,13992,marri,20759,1.9806395522610825e-05
13993,13993,jambo,10929,1.0427481895400246e-05
13994,13994,ethne,20885,1.992661354061983e-05
13995,13995,claim,24926785,0.023782926095528813
13996,13996,malus,97123,9.266614732610102e-05
13997,13997,lamed,112106,0.00010696159624537834
13998,13998,cobra,471562,0.0004499226111774847
13999,13999,dedal,2186,2.085687201330857e-06
14000,14000,refit,89313,8.52145384320507e-05
14001,14001,innie,6738,6.428801629719723e-06
14002,14002,brats,110842,0.00010575559962027212
14003,14003,sprog,6468,6.171191591128995e-06
14004,14004,sokes,5229,4.989047747373766e-06
14005,14005,taboo,874539,0.0008344075019966543
14006,14006,calms,216378,0.0002064486849266094
14007,14007,mooed,9369,8.939068339098261e-06
14008,14008,nalas,1638,1.5628342341170832e-06
14009,14009,annex,1037060,0.0009894706171144458
14010,14010,brain,23333560,0.02226281219281136
14011,14011,musha,18385,1.7541335405520496e-05
14012,14012,gazer,54486,5.198570578760891e-05
14013,14013,bites,1053863,0.0010055025485160754
14014,14014,liege,592365,0.0005651821129992466
14015,14015,lawed,4182,3.9900932643941645e-06
14016,14016,marms,3596,3.4309840695268807e-06
14017,14017,romeo,1049334,0.0010011813786465296
14018,14018,shaky,696230,0.0006642808784000835
14019,14019,archi,60861,5.806816503211221e-05
14020,14020,wells,6197781,0.005913372602173632
14021,14021,chack,8562,8.169100557088197e-06
14022,14022,choco,41588,3.967957883300443e-05
14023,14023,troop,1974099,0.0018835100724885834
14024,14024,jerky,304551,0.0002905755365290548
14025,14025,saver,275706,0.0002630541974062787
14026,14026,zombi,10370,9.894133704392034e-06
14027,14027,borel,248609,0.00023720064475556406
14028,14028,rusma,277,2.6428881736900613e-07
14029,14029,pones,11861,1.1316713584165276e-05
14030,14030,lazzi,9997,9.538250206635214e-06
14031,14031,blads,797,7.604266694696674e-07
14032,14032,roake,6272,5.984185785337207e-06
14033,14033,blits,2326,2.2192627768964198e-06
14034,14034,haven,5176586,0.004939038960104527
14035,14035,gauch,8802,8.398087258057733e-06
14036,14036,cowed,204036,0.00019467304382925102
14037,14037,sorbs,9209,8.786410538451904e-06
14038,14038,canoe,2380633,0.0022713887370383722
14039,14039,eughs,0,0.0
14040,14040,hogan,786168,0.000750091736365909
14041,14041,ulyie,53,5.056789646410586e-08
14042,14042,verde,670966,0.0006401762116780236
14043,14043,duars,2974,2.8375268695141667e-06
14044,14044,liras,19154,1.827504695987705e-05
14045,14045,faddy,5745,5.481369154458268e-06
14046,14046,yeeek,0,0.0
14047,14047,norms,4299031,0.004101753858565689
14048,14048,ormer,11721,1.1183138008599714e-05
14049,14049,snoep,1183,1.1287136135290045e-06
14050,14050,hours,47598532,0.04541429505697037
14051,14051,renay,6829,6.515625753837338e-06
14052,14052,beigy,266,2.5379359357456903e-07
14053,14053,hirer,51737,4.936285395025368e-05
14054,14054,whish,18699,1.7840926339288973e-05
14055,14055,aheap,2777,2.6495669524683393e-06
14056,14056,ramon,762166,0.0007271911580464473
14057,14057,pecan,338848,0.00032329869020885553
14058,14058,songo,12065,1.1511352279989382e-05
14059,14059,vatje,0,0.0
14060,14060,ponor,1539,1.4683772199671495e-06
14061,14061,boils,696975,0.0006649916912843431
14062,14062,tuath,9288,8.861785327521043e-06
14063,14063,rekes,255,2.43298369780132e-07
14064,14064,loups,23001,2.1945512954167905e-05
14065,14065,grece,51416,4.9056584237706925e-05
14066,14066,plouk,0,0.0
14067,14067,mucus,1128182,0.0010764111428050544
14068,14068,betel,150552,0.00014364335751818993
14069,14069,valse,83986,8.013198778178103e-05
14070,14070,plims,0,0.0
14071,14071,water,134467182,0.12829665164520906
14072,14072,cleft,1585595,0.001512834033849131
14073,14073,beset,1129336,0.0010775121871922162
14074,14074,gambs,7683,7.330436764787271e-06
14075,14075,pyats,158,1.5074957813827787e-07
14076,14076,pangs,561836,0.0005360540505246676
14077,14077,jarta,403,3.8450683537801254e-07
14078,14078,rajes,645,6.15401758855628e-07
14079,14079,voter,1473151,0.0014055499479998872
14080,14080,scary,764426,0.0007293474494805772
14081,14081,yores,2810,2.6810526238516504e-06
14082,14082,yagis,1489,1.4206716572651628e-06
14083,14083,daven,17139,1.635251278298699e-05
14084,14084,geest,20719,1.9768231072449235e-05
14085,14085,razes,5554,5.299133904936679e-06
14086,14086,frass,20051,1.9130884754750693e-05
14087,14087,cozie,4472,4.266785528065687e-06
14088,14088,scion,277067,0.0002643527428230268
14089,14089,salix,151897,0.00014492663715487338
14090,14090,slier,5973,5.698906520379327e-06
14091,14091,rotes,20512,1.957073004286301e-05
14092,14092,lepak,1983,1.892002616760791e-06
